full_text,tweet_url,username,compound,positive,negative,neutral,textblob_polarity,ensemble_score,sentiment_label
Palworld AI controversy Pokémon plagiarism accusations explained. Can t say I d support a studio that has used generative ai in their work even if it turns out it isn t used in this game they made a game that uses it. https://t.co/ZfYJ1ENyZG,https://x.com/JumbledCardigan/status/1749603933146755117,JumbledCardigan,0.1027,0.068,0.057,0.875,-0.4,-0.09838000000000004,Neutral
🇺🇸 DC Axes Francesco Mattina's Variant Covers Over Alleged AI Use. Renowned for his Batman covers Mattina faces backlash for using generative AI stirring controversy in the comics world. https://t.co/gwsD10hpXr,https://x.com/TalkAIToday/status/1804990554582745250,TalkAIToday,0.0,0.0,0.0,1.0,-0.1,-0.04000000000000001,Neutral
Curious about Google's embrace of generative AI? Our team sorted through the statements and the controversy to find out how Google SGE will change search forever and impact your traffic. https://t.co/NBzzJFwc5n #SGE #SEO #AI,https://x.com/toprank/status/1769727963132559399,toprank,0.5574,0.126,0.0,0.874,-0.1,0.29444000000000004,Positive
Amodei of @AnthropicAI sees two key #generativeAI risks: abuse of biological systems i.e. weapons and autonomous behavior where AI starts showing agency to act on its own. I think we need to start acting now to mitigate these risks he says. #AISINetwork #AI #LLMs,https://x.com/Swiftstories/status/1859290897411867123,Swiftstories,-0.8834,0.0,0.225,0.775,0.25,-0.43004,Negative
I present to you What Jen Didn t Do: The Ethical Ramifications of Generative AI in Mass Media The first of many pieces to come about the intersection of people policy and technology. https://t.co/I7sektl9Th My take on Netflix s documentary controversy:,https://x.com/JuliaOsagie19/status/1781753894919413992,JuliaOsagie19,0.5106,0.082,0.0,0.918,0.19,0.38236000000000003,Positive
Google recently released its new Generative #AI tool Gemini. There s been a lot of controversy around the tool s responses to various prompts and conservatives have been speaking out widely against these responses. Today Google CEO Sundar Pichai gave a strong statement to,https://x.com/NetChoice/status/1762872136991990055,NetChoice,0.5106,0.078,0.0,0.922,0.09393939393939392,0.34393575757575756,Positive
*reading about the controversy surrounding generative AI images* Ghost in the Shell is now in our future. #ArtificialInteligence #Ghostintheshell,https://x.com/BrianWilkerson4/status/1809296919727878591,BrianWilkerson4,-0.3182,0.0,0.113,0.887,0.0,-0.19091999999999998,Negative
Interesting study out of MIT: Generative AI may cause controversy when used for journalism and other complex writing but when it comes to more routine tasks like writing emails or short reports it boosted both productivity and quality https://t.co/10raohd1Hz,https://x.com/richardjnieva/status/1679552441979895808,richardjnieva,0.8292,0.195,0.0,0.805,0.11499999999999999,0.54352,Positive
Episode 306 of The Jason &amp; Scot Show #eccomerce podcast covers the Apple Vision Pro new Echo Hardware the latest in Generative AI controversy around retail shrink and a first look at Holiday 2023. https://t.co/bioPTz31G1 https://t.co/XckQdzJF8L @scotwingo,https://x.com/retailgeek/status/1668293082452750336,retailgeek,0.5719,0.121,0.0,0.879,0.29545454545454547,0.46132181818181817,Positive
Without a zone of uncertainty plus other troubling features generative #AI is poised to amplify bias and falsehoods distort human perception https://t.co/8Uspx9pa1n @ScienceMagazine by @celestekidd @KiddLab and @Abebab @tctdublin @mozilla https://t.co/aw5KbOlQSC,https://x.com/EricTopol/status/1671978250015510528,EricTopol,-0.4878,0.111,0.199,0.69,-0.0625,-0.31768,Negative
Avoiding The Controversy: Testing Generative AI Bias And Hallucinations https://t.co/0zi0iPuH58 Written by Rob Mason of @applause,https://x.com/ForbesTechCncl/status/1718915663652331990,ForbesTechCncl,-0.7506,0.0,0.363,0.637,0.0,-0.45036,Negative
(1/3) There has been some controversy in the cybersecurity community! The statement is The benefits of generative AI like ChatGPT outweigh the drawbacks when used for cybersecurity defense Let's dive into a heated debate below #cybersecuritydebate #Controversy,https://x.com/gdlinux/status/1697285701065232852,gdlinux,0.7088,0.173,0.0,0.827,0.0,0.42528,Positive
Generative AI ChatGPT and Google Bard: Evaluating the Impact and Opportunities for Scholarly Publishing - the canter of discussion &amp; controversy from a group of prominent computer scientists. #ChatGPT #Bard #OpenAI #GenerativeAI #Research https://t.co/q2qQ4Viquu,https://x.com/CatherineAdenle/status/1692572610368872753,CatherineAdenle,0.5994,0.14,0.0,0.86,0.5,0.55964,Positive
Generative AI:What All the Controversy Is Really About https://t.co/ds8SLphH1I #generative #generativeai #controversy @CMSWire,https://x.com/careersingov/status/1633310069826936832,careersingov,0.0,0.0,0.0,1.0,0.2,0.08000000000000002,Neutral
AI thinks cars of the future will look like this: I don't think Tesla Ford or Nissan will be convinced. While generative AI continues to cause controversy one thing that can't be denied is that it's https://t.co/x8FrcEXFIt https://t.co/VXpppQCNBG https://t.co/jWEKGqDwkH,https://x.com/chat2find/status/1666373947838038016,chat2find,0.7654,0.179,0.0,0.821,0.0,0.45924,Positive
Thanks to its broad utility generative AI promises to become foundational for new services and economies. The technology has also sparked controversy and legal challenges. @mckelveyf explores: https://t.co/egwE0r8y4K,https://x.com/thewalrus/status/1696176121924976885,thewalrus,0.743,0.257,0.0,0.743,0.1497159090909091,0.5056863636363637,Positive
Generative AI is a minefield of controversy. Rightfully so. I don t support it as it s already shifting my own career and the career of my loved ones. But Queen Of The Tooniverse BITCH. I AM HOOKED. Angelica Pickles and Donald Duck lipsyncing? WHAT A WORLD! https://t.co/GAswNBN84y,https://x.com/DeepSpaceBussy/status/1787998638708289601,DeepSpaceBussy,-0.6313,0.089,0.132,0.78,0.7375,-0.08377999999999991,Neutral
Director Morgan Neville is avoiding generative AI after backlash from his film Roadrunner The controversy raises questions about authenticity and its impact on storytelling in film. Is AI innovation worth the risk to creative integrity? #Filmmaking #GenerativeAI,https://x.com/SuperMarioZa/status/1856299340651721195,SuperMarioZa,0.6705,0.22,0.099,0.681,0.4,0.5623,Positive
Wizards of the Coast will adjust generative AI policy for Magic following controversy https://t.co/smJVajQByE #technology #today #technews,https://x.com/Pur3Tech/status/1744504615763091714,Pur3Tech,0.0,0.0,0.0,1.0,0.25,0.1,Neutral
There is a lot of controversy and worry around generative #AI and the possibilities of what it may be able to do. I think it can be simplified as the oracle of the wise parrot. This debate is best reserved for a breakthrough in general intelligence and not a massive echo chamber,https://x.com/data_professor/status/1641418758525800448,data_professor,0.8176,0.182,0.051,0.768,0.45,0.67056,Positive
Accenture bets big on generative AI with Nvidia launches new business group and AI Refinery Artificial intelligence is a hot topic with its fair share of controversy and division. Some in the IT industry view it as a threat rooting fo... https://t.co/8KEJn8KH0y,https://x.com/TechSpot/status/1841946163986977088,TechSpot,0.4939,0.162,0.072,0.766,0.09727272727272726,0.3352490909090909,Positive
VP of UK s top generative AI firm resigns over fair use controversy https://t.co/afr2zEj96r https://t.co/AqDi9mFkU5,https://x.com/CITEtecnologias/status/1726282358947811632,CITEtecnologias,0.2023,0.236,0.132,0.632,0.3333333333333333,0.25471333333333335,Positive
So I tried the new Google generative AI and the controversy regarding is depiction or lack there of of white men. These were the results. When I asked Gemini why his legs were shorter than his arms Gemini said Everyone knows white men can't jump #Gemini #WhiteMen https://t.co/gQc5IlvyAK,https://x.com/AndrewGilmerUS/status/1760772720395002121,AndrewGilmerUS,-0.3182,0.0,0.049,0.951,0.04545454545454545,-0.1727381818181818,Negative
The US Patent and Trademark Office Banned Staff From Using Generative AI - https://t.co/f7LxmOAE7t https://t.co/snGtyBicRw,https://x.com/bioethicsdotcom/status/1858987875087315418,bioethicsdotcom,-0.4588,0.0,0.188,0.812,0.0,-0.27527999999999997,Negative
VP of UK s top generative AI firm resigns over fair use controversy https://t.co/Lnlxbv2vz0 https://t.co/zpsxIRxHrT,https://x.com/flincauk/status/1725150258332946486,flincauk,0.2023,0.236,0.132,0.632,0.3333333333333333,0.25471333333333335,Positive
5 Limitations of Generative AI That Google Failed to Understand Google's Gemini (previously known as Bard) can create images. But today these images sparked controversy. If you prompt Gemini to create images of America revolutionary war soldiers it presents these images. https://t.co/Bzn87YqxGM,https://x.com/SameerKhan/status/1760493735031218187,SameerKhan,-0.6486,0.086,0.154,0.76,-0.3333333333333333,-0.5224933333333333,Negative
Via @RssBit: Adobe Pushes Into Generative Video With Firefly Amid AI Controversy https://t.co/Fw5qlo3ER8 https://t.co/dhe48X9lFM,https://x.com/bitcns/status/1834367535086780523,bitcns,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Adobe Pushes Into Generative Video With Firefly Amid AI Controversy https://t.co/EbYwoASzUD https://t.co/EbYwoASzUD,https://x.com/PayInCrypto/status/1834528204381393354,PayInCrypto,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Victor will be taking the spotlight at our upcoming STRV Talks: The Lab Behind Linkin Park s Generative AI Controversy and answering all the questions yours included. Grab your ticket now: https://t.co/aQcVxTPf5h,https://x.com/strvcom/status/1698642705809621376,strvcom,0.0,0.0,0.0,1.0,-0.4,-0.16000000000000003,Negative
Generative models are unreliable narrators The problems with large-language models are many: there are legitimate concerns regarding their use of information without consent; they have demonstrable racial and sexual biases; they generate misinformation at scale..,https://x.com/Grady_Booch/status/1644451900283318272,Grady_Booch,-0.6874,0.0,0.172,0.828,0.5,-0.21243999999999996,Negative
To use/#ban or not to use/ban #ChatGPT and other generative #AI #technologies #students #education #HigherEd #highereducation #controversy #mindfulness amidst much #change https://t.co/NPvDYUnxhd via @computerworld,https://x.com/DrDuly/status/1651333035168595969,DrDuly,0.0,0.0,0.0,1.0,0.037500000000000006,0.015000000000000003,Neutral
Adobe Pushes Into Generative Video With Firefly Amid AI Controversy https://t.co/BNVSAOLz1V,https://x.com/FintechAlgo/status/1834383689738060079,FintechAlgo,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Adobe Pushes Into Generative Video With Firefly Amid AI Controversy ⤵️ https://t.co/Aji8woB6ho,https://x.com/cryptribune/status/1834363514363719900,cryptribune,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Read our new blog The Ubiquitous Rise of Generative AI amidst all Controversy and unleash the future of creativity and limitless possibilities. https://t.co/d1L5yecOi5 #AI #GenerativeAI #Tech #Machinelearning #deeplearning https://t.co/4NZY9wiIYG,https://x.com/TheOneOrigin/status/1656309042002657281,TheOneOrigin,0.3818,0.085,0.0,0.915,0.06818181818181818,0.25635272727272723,Positive
Game developers are turning to generative AI in groundbreaking ways but not without stirring up some controversy! #Gaming #GenerativeAI #Controversy #Innovation #GameDevelopment #EthicsinGaming https://t.co/pB36PxV3le,https://x.com/GameRecruiter/status/1644172699109924865,GameRecruiter,0.0,0.0,0.0,1.0,-0.5,-0.2,Negative
How To Write As If You Aim To Trick Others Into Believing That You Are Generative AI: Learn about the controversy over generative being used as a ghostwriter. In addition insider tips are provided about telltale clues of generative AI written content. https://t.co/pxy7Gd2muZ https://t.co/k5XVU7L9BX,https://x.com/jjauthor/status/1817674056235459041,jjauthor,-0.0516,0.0,0.028,0.972,0.0,-0.030959999999999998,Neutral
Nice. Good movie too despite the generative AI title card controversy.,https://x.com/FinkJohnJ/status/1772017609371746446,FinkJohnJ,0.6908,0.388,0.0,0.612,0.6499999999999999,0.67448,Positive
Just one more day until our STRV Talks: The Lab Behind Linkin Park s Generative AI Controversy with @KaiberAI's CEO @stokebuilder. Grab your last-minute tickets here: https://t.co/aQcVxTPf5h,https://x.com/strvcom/status/1701910480539845102,strvcom,0.0,0.0,0.0,1.0,0.04999999999999999,0.019999999999999997,Neutral
Spider-Verse producer denies use of generative AI amid controversy https://t.co/QzHA1y7Bu6,https://x.com/digitalspy/status/1797734252471017479,digitalspy,-0.4215,0.0,0.237,0.763,0.0,-0.25289999999999996,Negative
I hope LEVEL5 sees the backlash regarding generative AI especially outside of their usual audience this controversy was some people's first and only exposure to Holy Horror Mansion. It's a terrible look for a new brand that's meant to be their largest cross-media project .,https://x.com/DartsEnthusiast/status/1838715823566790907,DartsEnthusiast,-0.5994,0.061,0.143,0.797,-0.14393939393939395,-0.4172157575757576,Negative
Generative AI can generate only because of copyrighted works works these models have co-opted without consent compensation or transparency. WGAW is pleased to support @RepAdamSchiff s Generative AI Copyright Disclosure Act as a first step towards addressing this theft-based AI,https://x.com/WGAWest/status/1777895088330576036,WGAWest,0.6038,0.132,0.039,0.828,0.25,0.46228,Positive
VP of UK s top generative AI firm resigns over fair use controversy https://t.co/beVilbEuDa,https://x.com/LifeboatHQ/status/1725178047639224477,LifeboatHQ,0.2023,0.25,0.14,0.61,0.3333333333333333,0.25471333333333335,Positive
Generative AI continues to spark controversy. The software is transforming multiple industries by outputting information from collected data. However this has raised authorship and creativity concerns. Nayeli Membreno Steven Ramirez Angelo Ortega https://t.co/CEJp1rR0B1,https://x.com/CaplinNews/status/1773744563112341584,CaplinNews,0.5423,0.127,0.0,0.873,0.0,0.32538,Positive
Adobe Pushes Into Generative Video With Firefly Amid AI Controversy Adobe s Firefly Video Model set for release in beta later this year introduces new generative AI capabilities to its Premiere Pro video suite. https://t.co/HiBEwhXmfi https://t.co/HmfvCMzTMD,https://x.com/rickspairdigi/status/1834371209607139504,rickspairdigi,0.0,0.0,0.0,1.0,0.06818181818181818,0.02727272727272727,Neutral
Generative AI seems like a prank. The proponents assembled as many bad ideas as possible: a dead-end architecture that accelerates climate change consumes insane amounts of water requires theft of copyrighted content and personal data and costs a trillion $ or more. See below.,https://x.com/Moonalice/status/1817206037138776246,Moonalice,-0.5719,0.055,0.136,0.81,-0.11666666666666663,-0.3898066666666666,Negative
As copyright concerns plague the field of generative AI Apple seeks to preserve privacy and legality through innovative training methods for language learning methods all while avoiding controversy. By @@MarkozNewz https://t.co/rqoUd3rVl5,https://x.com/appleinsider/status/1783110023494668734,appleinsider,0.128,0.085,0.07,0.845,0.5,0.2768,Positive
The #RashmikaMandanna deepfake controversy has broken the lavender haze around generative artificial intelligence. Public personalities are not alone in their vulnerability. Everyone on social media can be faked by #AI https://t.co/upZlz2hvxD,https://x.com/TOIPlus/status/1722652769968902250,TOIPlus,-0.0413,0.131,0.136,0.733,-0.24166666666666667,-0.12144666666666667,Negative
Business Roundup Week Ending August 18 Zoom AI Privacy Controversy The Striking Impact of Generative AI on Search and SEO What Would it Take to Topple WordPress? Worth a Look Well This is Terrifying Hackers Can Now Steal Your Data Listening to the Sou https://t.co/0hODF0SNqi,https://x.com/Free_LanceTools/status/1692525558251262076,Free_LanceTools,-0.5994,0.079,0.136,0.786,-0.06666666666666665,-0.3863066666666667,Negative
https://t.co/GLPGKhKnX6 - Adobe is pushing into generative video in the AI ​​controversy with Firefly #TrendingCryptos,https://x.com/desk_coins/status/1834363002448990538,desk_coins,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Generative Ai so far has empowered Misogyny DF Pornography CP Propaganda Classism False information Erosion/theft of Art &amp; culture and Plagiarism. CONSENT is being eradicated and it benefits those most who do not care for the word or concept.,https://x.com/JonLamArt/status/1652920413780049920,JonLamArt,0.1543,0.117,0.103,0.78,0.02499999999999998,0.10257999999999999,Positive
Generative AI development is a catch-22. A model that hallucinates is not particularly useful. But a model that doesn't hallucinate will more obviously infringe copyright. They can only take it so far before they get caught with their hand in the cookie jar. https://t.co/GU57RA9UhK,https://x.com/Rahll/status/1793412921978188117,Rahll,0.5406,0.095,0.04,0.865,0.09,0.36035999999999996,Positive
Adobe Pushes Into Generative Video With Firefly Amid AI Controversy - Decrypt https://t.co/m2fWTBLPFZ #GenerativeAI #GenAI #AI,https://x.com/EpicPlain/status/1834594414427095045,EpicPlain,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Generative AI controversy summed up in one image,https://x.com/big_sister/status/1832377783277801684,big_sister,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
So far our open conversation on generative AI at https://t.co/YHj3YZubhU has 5400+ votes cast across 250 submissions. There's way more consensus than division despite the apparent controversy of recent debate. Most statements achieve consensus! Report: https://t.co/Tgxs7JWmTc https://t.co/9PplF10kgS,https://x.com/collect_intel/status/1642340019502469123,collect_intel,0.0,0.0,0.0,1.0,0.2125,0.085,Neutral
Apple unveils Apple Intelligence at WWDC marking a major leap in integrating generative #AI across its devices and controversy brews as Elon Musk's criticisms underscore broader industry concerns on privacy. Read our latest #AIWeekly Blog here: https://t.co/2qJfWEYCix #Tech,https://x.com/EvolveETFs/status/1801660709966577685,EvolveETFs,0.296,0.077,0.048,0.875,0.28125,0.29009999999999997,Positive
Most generative AI providers forbid training new models on their output while arguing that their own training on copyrighted work is fair use. I'm yet to see a single attempt to justify this inconsistency.,https://x.com/ednewtonrex/status/1734270172167577927,ednewtonrex,-0.4588,0.061,0.141,0.798,0.372987012987013,-0.12608519480519478,Negative
@Framestore You're downplaying it. This apology says AI Artist but the job posting said GENERATIVE AI Artist . Practically all generative models would be illegal to train in the UK without licensing the data. You would effectively be using infringing material even if you finetuned it. https://t.co/raIzL8fm1t,https://x.com/stealcase/status/1747704018753753563,stealcase,-0.2382,0.094,0.093,0.814,0.04999999999999999,-0.12292,Negative
This article describes a problem generative AI is posing to software engineering that the Hollywood strikers knew would pose to TV and Filmmaking: it destroys the talent pipeline. @JustineBateman has articulated this well https://t.co/rAyUuE8h5S,https://x.com/aljfish/status/1860727174422204844,aljfish,-0.4069,0.126,0.192,0.682,0.0,-0.24413999999999997,Negative
The lone pro-Generative AI part of the GS report is a mess making leaps of logic to suggest LLMs will lead to an AGI with human consciousness - something that researchers have repeatedly proven isn't possible. Gen. AI fanatics live in a fantasy land. https://t.co/WGqeMotPsq https://t.co/IWfvokPqeL,https://x.com/edzitron/status/1810364096795308468,edzitron,-0.5574,0.0,0.101,0.899,-0.009659090909090909,-0.33830363636363636,Negative
closing paragraph new article w @rahll first draft: Coupled with the New York Times lawsuit our results suggest that Generative AI systems may regularly produce plagiaristic outputs both written and visual without transparency or compensation that the potential litigation,https://x.com/GaryMarcus/status/1741834125026140459,GaryMarcus,-0.4019,0.0,0.093,0.907,0.08712121212121211,-0.20629151515151511,Negative
AI art generated by machine learning algorithms is blurring the line between human and machine creativity. It sparks debates about authorship originality and the future of artistic expression. #technology #artificialintelligence,https://x.com/5ynthesise/status/1860672887084212631,5ynthesise,0.3818,0.082,0.0,0.918,0.1111111111111111,0.2735244444444444,Positive
It is particularly depressing to look at the current generative AI landscape when you remember there was an alternative path for this technology - one that could have worked hand in hand with human creators instead of exploiting them. AI companies could have licensed their,https://x.com/ednewtonrex/status/1786820261498773688,ednewtonrex,0.1548,0.123,0.111,0.766,-0.19999999999999998,0.012879999999999989,Neutral
It s clearer than ever that generative AI replaces the demand for human creators often the very creators whose work it trained on without permission. Fantastic reporting from @bcmerchant: - Activision Blizzard permitted use of generative AI products that are known/widely,https://x.com/ednewtonrex/status/1815843794220376524,ednewtonrex,-0.5305,0.0,0.107,0.893,0.20000000000000004,-0.23829999999999996,Negative
It feels like everyone is talking non-stop about ChatGPT and art generators and every other possible form of generative AI. We're joining the party but with a report on harms. Specifically all the harms. It's...it's a long report. And good. https://t.co/1ZJqyyyDuA,https://x.com/Iwillleavenow/status/1660948318753640448,Iwillleavenow,-0.4854,0.149,0.172,0.679,0.13124999999999998,-0.23874,Negative
Quote from the article that is accurate: Google Meta and other tech giants have been reluctant to release generative technologies to the wider public because these systems often produce toxic content including misinformation hate speech [...],https://x.com/ylecun/status/1611916327857291264,ylecun,-0.7906,0.0,0.195,0.805,-0.13124999999999998,-0.5268599999999999,Negative
The big-picture problem about generative AI isn't the copyright infringement (the enforcing of which has always been arbitrary) it's the devaluing of artists their work and their labor. A concentrated effort by corps to devalue art and reduce it to nothing but a commodity.,https://x.com/deimosremus/status/1748775401470546103,deimosremus,-0.0188,0.041,0.042,0.917,-0.1,-0.051280000000000006,Neutral
@SZgoesCrazy @SpectralCanvas @itchio Not in the same sense that folks are concerned about. There are legitimate open question as to whether any given generative AI model consumed training data it didn t have the rights to and that matters to people. It s only right to label material to let people choose themselves.,https://x.com/csubagio/status/1859694969130451416,csubagio,0.0258,0.022,0.0,0.978,0.07142857142857142,0.04405142857142857,Neutral
It is very strange how the use of AI in Aggro Drift (and his explicitly stated plan to use even more generative AI in his next film) has been met with like. Zero controversy on here.,https://x.com/komradekhris/status/1806447769587970395,komradekhris,0.1045,0.065,0.054,0.881,0.145,0.12069999999999999,Positive
As much as generative AI companies may claim their tools can create anything in any style they are trying to build a technology that will attract the broadest audience and the least controversy. https://t.co/azgzFsI3RN,https://x.com/thebafflermag/status/1695556978209103903,thebafflermag,0.5574,0.129,0.0,0.871,-0.04999999999999999,0.31444,Positive
Hey folks - The Generative AI News Live Show is coming up in 75 minutes (12n EDT). We have controversy competition and Coca-Cola all on the agenda. We might even talk about a letter about stopping AI! Oh my! @_SilkeHahn the journalist from https://t.co/9f9Jmn0jTW,https://x.com/bretkinsella/status/1641451321868836864,bretkinsella,-0.2924,0.0,0.051,0.949,0.2130681818181818,-0.09021272727272726,Neutral
In the light of the Terraforming Mars controversy and the apparent scary normalisation of generative AI in the boardgame space I noticed that the official @SPIEL_Messe app uses several obviously AI generated images and I'm just stomped What were they thinking?,https://x.com/ShapesAndDreams/status/1702722406010307071,ShapesAndDreams,-0.4939,0.0,0.076,0.924,-0.009999999999999998,-0.30034,Negative
Adobe Pushes Into Generative Video With Firefly Amid AI Controversy https://t.co/UYSDOEPVpR https://t.co/UYSDOEPVpR,https://x.com/My_CryptoNews/status/1834525645562384703,My_CryptoNews,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
VP of UK s top generative AI firm resigns over fair use controversy https://t.co/tVJnFBoEs0,https://x.com/AutomationWorkz/status/1725153553084195164,AutomationWorkz,0.2023,0.25,0.14,0.61,0.3333333333333333,0.25471333333333335,Positive
James Cameron joins Stability AI s board igniting controversy in Hollywood! Cameron believes generative AI and CGI can revolutionize storytelling but many fans see it as a betrayal of his artistic roots. https://t.co/8X2wRN9JTp Cameron s appointment raises questions,https://x.com/PopularAiTools/status/1840216549476507674,PopularAiTools,-0.7574,0.0,0.139,0.861,0.41666666666666663,-0.2877733333333333,Negative
#EU Legislation Faces Roadblock as Generative AI Sparks Controversy https://t.co/uPwB4nIAxJ,https://x.com/CompPolicyInt/status/1731783869907837359,CompPolicyInt,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
The AI controversy is ridiculous. As long as you put in the work to create a fascinating story the mechanism or medium in which that story is created will become irrelevant. The emergence of generative AI in film will prove that what matters is the story not how it's made.,https://x.com/timeboyticktock/status/1774005803206492228,timeboyticktock,0.6369,0.158,0.045,0.797,-0.04583333333333334,0.36380666666666667,Positive
They had already implemented generative AI (remember the controversy regarding not alerting the photographers who provided stock images to adohe stock that they were doing that?) let's not act too surprised now,https://x.com/au_deer/status/1786420675831312689,au_deer,-0.1695,0.0,0.051,0.949,0.1,-0.06169999999999999,Neutral
Check out this insightful blog post on how the DWP is embracing generative artificial intelligence after facing controversy. Learn how they're leveraging AI to improve operations and decision-making. Read more at: https://t.co/YYntpyytOb,https://x.com/BeyondTheAiNews/status/1816409247854252482,BeyondTheAiNews,0.7184,0.167,0.0,0.833,-0.04999999999999999,0.41104,Positive
A number of universities in China have regulated the use of generative artificial intelligence in the writing of graduation theses as the new technology has sparked controversy about the integrity of academic research. #AI https://t.co/80turDEZ8h,https://x.com/ChinaDaily/status/1800354772211618203,ChinaDaily,0.7184,0.184,0.0,0.816,-0.15454545454545454,0.3692218181818182,Positive
Amid controversy about generative AI programs giving wrong biased or potentially dangerous responses to queries Anthropic reveals how it is training ChatGPT rival Claude to give safe helpful information https://t.co/D4fENQEP4m via @computerworld,https://x.com/Liberationtech/status/1656766129501503492,Liberationtech,-0.0516,0.191,0.196,0.613,-0.20000000000000004,-0.11096000000000002,Negative
Learn more about generative AI and their images generated which cause a lot of controversy. https://t.co/vWAe8suP4A #aidaa #genai,https://x.com/ArmelYara/status/1799269132161933485,ArmelYara,0.0,0.0,0.0,1.0,0.5,0.2,Positive
Reflections on the Generative AI Controversy and Cancel Culture https://t.co/yxJfjcaTlY,https://x.com/kotopat/status/1800351394991640678,kotopat,-0.25,0.0,0.182,0.818,0.0,-0.15,Negative
Content and controversy in generative AI models L: https://t.co/lsSz2x2fV8 C: https://t.co/JyxYLAJXel,https://x.com/hn_frontpage/status/1649493304055087104,hn_frontpage,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Spider-Verse producer denies use of generative AI amid controversy https://t.co/ITrEN8y9vi #generativeAI #genAI #AI,https://x.com/EpicPlain/status/1797774750162243620,EpicPlain,-0.4215,0.0,0.189,0.811,0.0,-0.25289999999999996,Negative
If Google had half a braincell between its management they would immediately shift focus to bringing personalized LLMs/generative AI to market. Personalization is the solution to all of the controversy. If a person signs a 50 page user license agreement assuming all,https://x.com/01Core_Ben/status/1761931049678831858,01Core_Ben,0.6705,0.129,0.0,0.871,-0.16666666666666666,0.33563333333333334,Positive
In this week s Instant Insights Emma Taylor chats with @cdunlap831 and Rena Bhattacharyya in the @Technology_GD team about the implications and controversy surrounding generative #AI. Listen below YouTube: https://t.co/lOvrQWcjVr Spotify: https://t.co/2DyEZXhfFD https://t.co/hB29Z8Wbyz,https://x.com/ThematicIntelGD/status/1620014164696764417,ThematicIntelGD,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Adobe Pushes Into Generative Video With Firefly Amid AI Controversy Adobe s Firefly Video Model set for release in beta later this year introduces new generative AI capabilities to its Premiere Pro video suite. Read more: https://t.co/JI4C3Z8FRC https://t.co/MGFVzJNAxU,https://x.com/MarsSignals/status/1834363616511823940,MarsSignals,0.0,0.0,0.0,1.0,0.21212121212121213,0.08484848484848485,Neutral
Therefore using AI Generation tools in favor of producing your own things cannot be made a universal law because it would lead to a terrible outcome for not just society and artists but the actual AI Generation tools as well It's unethical to use these tools,https://x.com/PixelCanuck/status/1859345880689803734,PixelCanuck,-0.4588,0.088,0.127,0.784,-0.1,-0.31528,Negative
It has been reported that students attending several Japanese art colleges despaired and committed suicide because of the introduction of generative AI into their curriculum. If you are considering a Japanese university or vocational school,https://x.com/otr_ut/status/1681171046958002176,otr_ut,-0.7964,0.051,0.199,0.751,0.075,-0.44784,Negative
The problem with generative AI isn't the technology itself it so rarely is but the way it's been unleashed with the richest companies in the world rushing to turn it into a commercial product recklessly at significant cost to creative jobs and the climate.,https://x.com/bcmerchant/status/1821266928834380159,bcmerchant,0.8689,0.207,0.036,0.757,0.29375,0.6388400000000001,Positive
@GenelJumalon GenerativeAI is foundationally built on lies. The companies who own the datasets lie. The users lie. The people who sell it lie. The people who give it praise lie about what it can do. GenerativeAI exists to lie to its users and consumers for company profits. So gross,https://x.com/survivor_343/status/1732412834578080234,survivor_343,0.079,0.113,0.107,0.78,0.3,0.1674,Positive
@hyunw_kim OpenAI s anthropomorphic narratives are unethical and harmful. AI isn t truly intelligent putting vulnerable individuals at risk. Reckless AI claims and marketing demands accountability. https://t.co/MP37QS4aod,https://x.com/gerardsans/status/1859304103714934985,gerardsans,-0.4767,0.169,0.287,0.544,0.15000000000000002,-0.22602,Negative
Sorry you have no integrity if you re making excuses for using generative AI whose training is at best dubiously sourced (https://t.co/JwUJSvrK9F) because not only does it likely rely on stealing from other artists it s also lazy and results in work that looks like crap (1/2),https://x.com/SiddhantAdlakha/status/1801503044057579702,SiddhantAdlakha,-0.25,0.156,0.206,0.638,-0.09642857142857143,-0.18857142857142856,Negative
With respect Mr Bedoya AI gens are built using millions of copyrighted works as essential parts without consent or compensation of copyright holders. It is used for fraud identity theft defamation creation of child p%&amp;n and so on. If there is regulation it is useless.,https://x.com/AaranTheArtist/status/1644602871982305280,AaranTheArtist,-0.4707,0.097,0.155,0.748,-0.25,-0.38242,Negative
@HaareBlond @OrterMald @Se7enTheo @naegiko @whynesspower If it was made from scratch the machine could create anime art with just real images which is not the case. I don t entirely have an issue with generative ai if the database is material that is being used with consent but using copyrighted material just feels wrong to me.,https://x.com/ccloudlesss/status/1860008175271051545,ccloudlesss,-0.4854,0.052,0.071,0.877,-0.09999999999999999,-0.33124,Negative
